OrdonnancementID||LiquidationID||Imputation||CodeActivit||NatureNBE||NatureSYSCO||MontantMarche||DotationBudgetaire||EngagementsAnterieur||MontantMandate||Flag||TypeDepense||Ordonnancement||Exercice||Date||NumOS||Action||Activite||Direction||SousActivite||NatureDepense||NumDGMP||CodeFournisseur||RaisonSociale||Sigle||CC||RCCM||Adresse||CpteBancaire||Banque||ModePaiement||ModalitePaiement||Objet1||Objet2||PiecesJusitificatives1||PiecesJusitificatives2||SourceFinancement||SourceDecaissement||NumActeLiquidation||Statut||Etat||DateCreation||Etape||EtatValidateCB||DateValidateCB||NomCB||EtatValidateDMGP_DGPEC||DateValidateDMGP_DGPEC||NomDMGP_DGPEC||EtatValidateDAAF||DateValidateDAAF||NomValidateDAAF||EtatValidateDG||DateValidateDG||NomValidateDG||BonDeCaisseOuCheque||PaiementEnCours||EstAffecte
330616|330726|1101131002022611200|131 : Fonctionnement|611200 : Indemnit,s de mission . l'int,rieur|638400 FRAIS DE MISSIONS|25000|1740000.0|185000.0|NULL|NULL|ORDONNANCEMENT|ARTI301250041|2025.0|2025-02-12 17:12:16.927|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|RENCONTRE AVEC L'EQUIPE DU BUREAU REGIONAL DE YAMOUSSOUKRO |NULL|NULL|NULL|NULL|NULL|NULL|OK|1|2025-02-12 17:12:16.927|5|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-02-12|TOURE SOULEYMANE|1|2025-04-02|N'ZI Assamoua D,sir,|NULL|1|NULL
330617|330725|1101131002022611200|131 : Fonctionnement|611200 : Indemnit,s de mission . l'int,rieur|638400 FRAIS DE MISSIONS|25000|1740000.0|160000.0|NULL|NULL|ORDONNANCEMENT|ARTI301250040|2025.0|2025-02-12 17:13:08.167|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|RENCONTRE AVEC L'EQUIPE DU BUREAU REGIONAL DE YAMOUSSOUKRO |NULL|NULL|NULL|NULL|NULL|NULL|OK|0|2025-02-12 17:13:08.167|4|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-02-12|TOURE SOULEYMANE|1|2025-04-02|N'ZI Assamoua D,sir,|NULL|NULL|NULL
330618|330747|1101131002022611200|131 : Fonctionnement|611200 Indemnit,s de mission . l'int,rieur|638400 FRAIS DE MISSIONS|25000|1740000.0|0.0|NULL|NULL|ORDONNANCEMENT|ARTI301250017|2025.0|2025-02-12 17:13:56.597|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|DEPOT DE COURRIER DE REMERCIEMENTS |NULL|NULL|NULL|NULL|NULL|NULL|OK|1|2025-02-12 17:13:56.597|5|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-02-12|TOURE SOULEYMANE|1|2025-04-02|N'ZI Assamoua D,sir,|NULL|1|NULL
330619|330720|1101131002051662200|131 : Fonctionnement|662200 : R,mun,rations du personnel occasionnel|667200 PERSONNEL DETACHE OU PRETE A L'ENTITE|400000|11958667.0|0.0|NULL|NULL|ORDONNANCEMENT|ARTI301250021|2025.0|2025-02-12 17:14:48.923|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|PAIEMENT PRIME DE STAGE MOIS DE JANVIER 2025|NULL|NULL|NULL|NULL|NULL|NULL|OK|1|2025-02-12 17:14:48.923|5|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-02-12|TOURE SOULEYMANE|1|2025-04-02|N'ZI Assamoua D,sir,|NULL|1|NULL
330620|330729|1101131002051662110|131 : Fonctionnement|662110 : Salaires et appointements du personnel sous contrat et des d,cisionnaires ivoiriens|661100 APPOINTEMENTS SALAIRES ET COMMISIONS PERSONNEL NATIONAL|47070615|729975520.0|0.0|NULL|NULL|ORDONNANCEMENT|ARTI301250030|2025.0|2025-02-12 17:16:16.473|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|AUTORISATION DE PAIEMENT DU SALAIRE ET APPOINTEMENT DU MOIS DE JANVIER 2025|NULL|NULL|NULL|NULL|NULL|NULL|OK|1|2025-02-12 17:16:16.473|5|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-02-12|TOURE SOULEYMANE|1|2025-04-02|N'ZI Assamoua D,sir,|NULL|1|NULL
330621|330743|1101131002051663100|131 : Fonctionnement|663100 : Indemnit,s de fonction|637200 REMUNERATION PERSONNEL PRETE|400000|57600000.0|0.0|NULL|NULL|ORDONNANCEMENT|ARTI301250022|2025.0|2025-02-12 17:17:19.073|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|213.0|GENDARMERIE NATIONALE|GENDARMERIE NATIONALE |NULL|NULL|NULL|NULL|NULL|NULL|NULL|REGULARISATION INDEMNITES MENSUELLE EPHP GENDARMERIE NATIONALE POUR LE MOIS DE JANVIER 2025 |NULL|NULL|NULL|NULL|NULL|NULL|OK|1|2025-02-12 17:17:19.073|33|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL
330622|330721|1101131002051662200|131 : Fonctionnement|662200 : R,mun,rations du personnel occasionnel|668400 MEDECINE DU TRAVAIL ET PHARMACIE|1250000|11958667.0|400000.0|NULL|NULL|ORDONNANCEMENT|ARTI301250025|2025.0|2025-02-12 17:18:19.277|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|224.0|MEDECINE DU TRAVAIL|MEDECINE DU TRAVAIL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|HONORAIRES DES MEDECINS POUR LE MOIS DE JANVIER 2025 |NULL|NULL|NULL|NULL|NULL|NULL|OK|1|2025-02-12 17:18:19.277|5|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-02-12|TOURE SOULEYMANE|1|2025-04-02|N'ZI Assamoua D,sir,|NULL|1|NULL
330623|330718|1101131002051629131|131 : Fonctionnement|629131 : Imp"ts sur salaires part patronale|641310 IMPƒTS SUR SALAIRES|14315842|197242245.0|0.0|NULL|NULL|ORDONNANCEMENT|ARTI301250031|2025.0|2025-03-09 12:50:28.617|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|178.0|DGI|DIRECTION GENERALE DES IMPOTS|NULL|NULL|NULL|NULL|NULL|NULL|NULL|DECLARATION DES ITS POUR LE MOIS DE JANVIER 2025|NULL|NULL|NULL|NULL|NULL|NULL|OK|1|2025-03-09 12:50:28.617|5|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-03-25|TOURE SOULEYMANE|1|2025-04-02|N'ZI Assamoua D,sir,|NULL|1|NULL
330624|330717|1101131002051629190|131 : Fonctionnement|629190 : Autres imp"ts, taxes et droits directs|641500 TAXE A LA FPC|388481|17490770.0|258989.0|NULL|NULL|ORDONNANCEMENT|ARTI301250029|2025.0|2025-03-09 12:51:58.083|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|178.0|DGI|DIRECTION GENERALE DES IMPOTS|NULL|NULL|NULL|NULL|NULL|NULL|NULL|TAXE A LA FORMATION PROFESSIONNELLE CONTINUE FDFP DU MOIS DE JANVIER 2025 |NULL|NULL|NULL|NULL|NULL|NULL|OK|1|2025-03-09 12:51:58.083|5|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-03-25|TOURE SOULEYMANE|1|2025-04-02|N'ZI Assamoua D,sir,|NULL|1|NULL
340623|330763|1101131002022601600|131 : Fonctionnement|601600 : Achats d'alimentation (non destin,s au personnel)|638300 RECEPTIONS|845200|1401368.0|0.0|NULL|NULL|ORDONNANCEMENT|ARTI302250011|2025.0|2025-04-03 10:15:06.317|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|149.0|L'OENOPHILE|L'OENOPHILE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Achat de bouteilles de champagne en vue de confection de pr,sents de d,but d'ann,e|NULL|NULL|NULL|NULL|NULL|NULL|OK|1|2025-04-03 10:15:06.317|5|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-03|TOURE SOULEYMANE|1|2025-04-03|N'ZI Assamoua D,sir,|NULL|1|NULL
340624|330761|1101131002051629190|131 : Fonctionnement|629190 : Autres imp"ts, taxes et droits directs|641810 RETENU PPSSI|51290|17490770.0|588288.0|NULL|NULL|ORDONNANCEMENT|ARTI303250004|2025.0|2025-04-03 10:16:41.023|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction  des Affaires Administratives et financiSres|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|178.0|DGI|DIRECTION GENERALE DES IMPOTS|NULL|NULL|NULL|NULL|NULL|NULL|NULL|PRELEVEMENT A LA SOURCE DE 2% SUR LES PAIEMENTS FAITS AUX PRESTATAIRES AU TITRE DE JANVIER 2025 |NULL|NULL|NULL|NULL|NULL|NULL|OK|1|2025-04-03 10:16:41.023|5|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-03|TOURE SOULEYMANE|1|2025-04-03|N'ZI Assamoua D,sir,|NULL|1|NULL
340625|330759|1101131002022601590|131 : Fonctionnement|601590 : Autres achats de petits mat,riels et fournitures techniques|605600 ACHAT DE PETIT MATERIEL OUTILLAGE|118000|1895163.0|439050.0|NULL|NULL|ORDONNANCEMENT|ARTI303250003|2025.0|2025-04-03 10:17:32.550|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|67.0|IVOIRE CARTES SYSTEMES|IVOIRE CARTES SYSTEMES|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Confection de badges pour les nouveaux agents|NULL|NULL|NULL|NULL|NULL|NULL|OK|1|2025-04-03 10:17:32.550|5|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-03|TOURE SOULEYMANE|1|2025-04-03|N'ZI Assamoua D,sir,|NULL|1|NULL
340626|330758|1101131002022601100|131 : Fonctionnement|601100 : Achats de petits mat,riels, fournitures de bureau et documentation|605500 FOURNITURES DE BUREAU NON STOCKABLES|200000|3878048.0|0.0|NULL|NULL|ORDONNANCEMENT|ARTI303250002|2025.0|2025-04-03 10:18:47.470|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|35.0|CORRECT PRINT|CORRECT PRINT|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Acquisition de carnet r piSces de caisse _ de l'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|OK|1|2025-04-03 10:18:47.470|5|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-03|TOURE SOULEYMANE|1|2025-04-03|N'ZI Assamoua D,sir,|NULL|1|NULL
340627|330757|1101131002022621100|131 : Fonctionnement|621100 : Frais Bancaires|631800 AUTRES FRAIS BANCAIRES|257500|3281015.0|0.0|NULL|NULL|ORDONNANCEMENT|ARTI303250009|2025.0|2025-04-03 10:21:31.897|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction  des Affaires Administratives et financiSres|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|30223.0|BANQUE DES DEPOTS DU TRESOR PUBLIQUE|BANQUE DES DEPOTS DU TRESOR PUBLIQUE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|FRAIS BANCAIRES DU MOIS DE JANVIER 2025|NULL|NULL|NULL|NULL|NULL|NULL|OK|1|2025-04-03 10:21:31.897|5|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-03|TOURE SOULEYMANE|1|2025-04-03|N'ZI Assamoua D,sir,|NULL|1|NULL
340628|330754|1101131002022612700|131 : Fonctionnement|612700 : Locations de v,hicules|622300 LOCATION DE MATERIEL ET OUTILLAGE|710923|6285714.0|675000.0|NULL|NULL|ORDONNANCEMENT|ARTI303250005|2025.0|2025-04-03 10:22:49.140|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|46.0|EUROPCAR|EUROPCAR|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Location d'un v,hicule avec chauffeur pour la mission de Monsieur Olivier DETROZ, relative au projet GLUTTON de l'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|OK|1|2025-04-03 10:22:49.140|5|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-03|TOURE SOULEYMANE|1|2025-04-03|N'ZI Assamoua D,sir,|NULL|1|NULL
340629|330753|1101131002022611900|131 : Fonctionnement|611900 : Autres frais de transport et de mission|618100 FRAIS DE VOYAGES ET DEPLACEMENTS|210000|3008688.0|70000.0|NULL|NULL|ORDONNANCEMENT|ARTI301250049|2025.0|2025-04-03 10:26:00.100|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|196.0|  SOCOPRIM SA| SOCIETE CONCESSIONNAIRE DU PONT RIVIERA-MARCORY|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Rechargement cartes p,ages HKB ARTI mois de f,vier |NULL|NULL|NULL|NULL|NULL|NULL|OK|1|2025-04-03 10:26:00.100|5|NULL|NULL|NULL|NULL|NULL|NULL|1|2025-04-03|TOURE SOULEYMANE|1|2025-04-03|N'ZI Assamoua D,sir,|NULL|1|NULL
