LiquidationID||EngagementID||Imputation||CodeActivite||NatureNBE||NatureSYSCO||MontantMarche||DotationBudgetaire||EngagementsAnterieur||MontantLiquide||Flag||TypeDpense||NumLiquidation||Exercice||Date||NumOS||Action||Activite||Direction||SousActivite||NatureDepense||NumDGMP||CodeFournisseur||RaisonSociale||Sigle||CC||RCCM||Adresse||CpteBancaire||Banque||ModeDaiement||Modalitepaiement||Objet1||Objet2||PiecesJusitificatives1||PiecesJusitificatives2||SourceFinancement||SourceDecaissement||ActeEngagement||Statut||DateCreation||EtatValidateCB||DateValidateCB||NomCB||EtatValidateDMGP_DGPEC||DateValidateDMGP_DGPEC||NomDMGP_DGPEC||EtatValidateDAAF||DateValidateDAAF||NomValidateDAAF||EtatValidateDG||DateValidateDG||NomValidateDG||Etat||Etape||FlBonCaisseOuCheque||FlFicheOrdonnancement||DateScanning
330723|300894|1101131002022611200|131 : Fonctionnement|611200 : Indemnit,s de mission . l'int,rieur|638400 FRAIS DE MISSIONS|125000|1740000.0|35000.0|NULL|NULL|LIQUIDATION|ARTI201250039|2025.0|2025-02-03 09:07:52.140|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|RENCONTRE AVEC L'EQUIPE DU BUREAU REGIONAL DE YAMOUSSOUKRO|NULL|NULL|NULL|NULL|NULL|ARTI101250039|OK|2025-02-03 09:07:52.140|1|2025-03-26|M'BAYE  Konan Philippe|1|2025-03-26|BENDEY-DIBY Karen|1|2025-03-27|TOURE SOULEYMANE|1|2025-04-02|N'ZI Assamoua D,sir,|0|3|NULL|NULL|NULL
330724|300893|1101131002022611200|131 : Fonctionnement|611200 : Indemnit,s de mission . l'int,rieur|638400 FRAIS DE MISSIONS|25000|1740000.0|160000.0|NULL|NULL|LIQUIDATION|ARTI201250040|2025.0|2025-02-03 09:08:16.487|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|RENCONTRE AVEC L'EQUIPE DU BUREAU REGIONAL DE YAMOUSSOUKRO |NULL|NULL|NULL|NULL|NULL|ARTI101250040|OK|2025-02-03 09:08:16.487|1|2025-03-26|M'BAYE  Konan Philippe|1|2025-03-26|BENDEY-DIBY Karen|1|2025-03-27|TOURE SOULEYMANE|1|2025-04-02|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
330725|300893|1101131002022611200|131 : Fonctionnement|611200 : Indemnit,s de mission . l'int,rieur|638400 FRAIS DE MISSIONS|25000|1740000.0|160000.0|NULL|NULL|LIQUIDATION|ARTI201250040|2025.0|2025-02-03 09:08:20.140|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|RENCONTRE AVEC L'EQUIPE DU BUREAU REGIONAL DE YAMOUSSOUKRO |NULL|NULL|NULL|NULL|NULL|ARTI101250040|OK|2025-02-03 09:08:20.140|1|2025-02-12|M'BAYE  Konan Philippe|1|2025-02-12|LAGAUD Constance Josette|1|2025-02-12|TOURE SOULEYMANE|1|2025-02-12|N'ZI Assamoua D,sir,|0|3|NULL|NULL|NULL
330726|300892|1101131002022611200|131 : Fonctionnement|611200 : Indemnit,s de mission . l'int,rieur|638400 FRAIS DE MISSIONS|25000|1740000.0|185000.0|NULL|NULL|LIQUIDATION|ARTI201250041|2025.0|2025-02-03 09:08:41.800|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|RENCONTRE AVEC L'EQUIPE DU BUREAU REGIONAL DE YAMOUSSOUKRO |NULL|NULL|NULL|NULL|NULL|ARTI101250041|OK|2025-02-03 09:08:41.800|1|2025-02-12|M'BAYE  Konan Philippe|1|2025-02-12|LAGAUD Constance Josette|1|2025-02-12|TOURE SOULEYMANE|1|2025-02-12|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
330727|300892|1101131002022611200|131 : Fonctionnement|611200 : Indemnit,s de mission . l'int,rieur|638400 FRAIS DE MISSIONS|25000|1740000.0|185000.0|NULL|NULL|LIQUIDATION|ARTI201250041|2025.0|2025-02-03 09:08:45.283|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|RENCONTRE AVEC L'EQUIPE DU BUREAU REGIONAL DE YAMOUSSOUKRO |NULL|NULL|NULL|NULL|NULL|ARTI101250041|OK|2025-02-03 09:08:45.283|1|2025-03-26|M'BAYE  Konan Philippe|1|2025-03-26|BENDEY-DIBY Karen|1|2025-03-27|TOURE SOULEYMANE|1|2025-04-02|N'ZI Assamoua D,sir,|0|3|NULL|NULL|NULL
330728|300890|1101131002051662110|131 : Fonctionnement|662110 : Salaires et appointements du personnel sous contrat et des d,cisionnaires ivoiriens|661100 APPOINTEMENTS SALAIRES ET COMMISIONS PERSONNEL NATIONAL|47070615|729975520.0|0.0|NULL|NULL|LIQUIDATION|ARTI201250030|2025.0|2025-02-03 09:09:02.567|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|AUTORISATION DE PAIEMENT DU SALAIRE ET APPOINTEMENT DU MOIS DE JANVIER 2025|NULL|NULL|NULL|NULL|NULL|ARTI101250030|OK|2025-02-03 09:09:02.567|1|2025-04-04|M'BAYE  Konan Philippe|1|2025-04-09|BENDEY-DIBY Karen|1|2025-04-09|TOURE SOULEYMANE|1|2025-04-09|N'ZI Assamoua D,sir,|1|3|20250403120122_ARTI201250030LIVRE DE PAIE JANV 2025.pdf|20250403120122_ARTI201250030LIVRE DE PAIE JANV 2025.pdf|NULL
330729|300890|1101131002051662110|131 : Fonctionnement|662110 : Salaires et appointements du personnel sous contrat et des d,cisionnaires ivoiriens|661100 APPOINTEMENTS SALAIRES ET COMMISIONS PERSONNEL NATIONAL|47070615|729975520.0|0.0|NULL|NULL|LIQUIDATION|ARTI201250030|2025.0|2025-02-03 09:09:06.277|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Direction de la Gestion Pr,visionnelle de l'Emploi|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|171.0|PERSONNEL DE L'ARTI|PERSONNEL DE L'ARTI|NULL|NULL|NULL|NULL|NULL|NULL|NULL|AUTORISATION DE PAIEMENT DU SALAIRE ET APPOINTEMENT DU MOIS DE JANVIER 2025|NULL|NULL|NULL|NULL|NULL|ARTI101250030|OK|2025-02-03 09:09:06.277|1|2025-02-12|M'BAYE  Konan Philippe|1|2025-02-12|LAGAUD Constance Josette|1|2025-02-12|TOURE SOULEYMANE|1|2025-02-12|N'ZI Assamoua D,sir,|0|3|NULL|NULL|NULL
330730|300888|1101123003021664300|123 : Dettes - Cotisations CNPS des agents contractuels et d,cisionnaires|664300 : Cotisations CNPS des agents contractuels et d,cisionnaires|664100 CHARGES SOCIALES SUR REMUNERATION DU PERSONNEL NATIONAL|43000|13217913.0|0.0|NULL|NULL|LIQUIDATION|ARTI201250027|2025.0|2025-02-03 09:09:25.597|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|123 : Dettes - Cotisations CNPS des agents contractuels et d,cisionnaires|Direction de la Gestion Pr,visionnelle de l'Emploi|003 : Gestion de la Dette-Passif|NULL|NULL|162.0|CNPS|CNPS|NULL|NULL|NULL|NULL|NULL|NULL|NULL|PAIEMENT DES COTISATIONS CMU DU MOIS DE JANVIER 2025 |NULL|NULL|NULL|NULL|NULL|ARTI101250027|OK|2025-02-03 09:09:25.597|1|2025-02-12|M'BAYE  Konan Philippe|1|2025-02-12|LAGAUD Constance Josette|1|2025-02-12|TOURE SOULEYMANE|1|2025-02-12|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
330731|300888|1101123003021664300|123 : Dettes - Cotisations CNPS des agents contractuels et d,cisionnaires|664300 : Cotisations CNPS des agents contractuels et d,cisionnaires|664100 CHARGES SOCIALES SUR REMUNERATION DU PERSONNEL NATIONAL|43000|13217913.0|0.0|NULL|NULL|LIQUIDATION|ARTI201250027|2025.0|2025-02-03 09:09:28.850|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|123 : Dettes - Cotisations CNPS des agents contractuels et d,cisionnaires|Direction de la Gestion Pr,visionnelle de l'Emploi|003 : Gestion de la Dette-Passif|NULL|NULL|162.0|CNPS|CNPS|NULL|NULL|NULL|NULL|NULL|NULL|NULL|PAIEMENT DES COTISATIONS CMU DU MOIS DE JANVIER 2025 |NULL|NULL|NULL|NULL|NULL|ARTI101250027|OK|2025-02-03 09:09:28.850|1|2025-03-26|M'BAYE  Konan Philippe|1|2025-03-26|BENDEY-DIBY Karen|1|2025-03-27|TOURE SOULEYMANE|1|2025-04-02|N'ZI Assamoua D,sir,|0|3|NULL|NULL|NULL
330732|300881|1101131002022601200|131 : Fonctionnement|601200 : Achats de carburants et lubrifiants|605300 FOURNITURES NON STOCKABLES - AUTRES ENERGIES-CARBURANT|57200|106130720.0|3000000.0|NULL|NULL|LIQUIDATION|ARTI201250034|2025.0|2025-02-03 09:09:54.033|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|138.0|TOTAL ENERGIE  CƒTE D'IVOIRE|TOTAL ENERGIE  CƒTE D'IVOIRE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Rechargement carburant du groupe ,lectrogSne du 16/01/2025 au siSge de L'ARTI|NULL|NULL|NULL|NULL|NULL|ARTI101250034|OK|2025-02-03 09:09:54.033|1|2025-02-13|M'BAYE  Konan Philippe|1|2025-02-13|ENAN Eblotch, Jean-Jacques|NULL|NULL|NULL|NULL|NULL|NULL|1|28|NULL|NULL|NULL
330733|300881|1101131002022601200|131 : Fonctionnement|601200 : Achats de carburants et lubrifiants|605300 FOURNITURES NON STOCKABLES - AUTRES ENERGIES-CARBURANT|57200|106130720.0|3000000.0|NULL|NULL|LIQUIDATION|ARTI201250034|2025.0|2025-02-03 09:09:57.983|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|138.0|TOTAL ENERGIE  CƒTE D'IVOIRE|TOTAL ENERGIE  CƒTE D'IVOIRE|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Rechargement carburant du groupe ,lectrogSne du 16/01/2025 au siSge de L'ARTI|NULL|NULL|NULL|NULL|NULL|ARTI101250034|OK|2025-02-03 09:09:57.983|1|2025-02-12|M'BAYE  Konan Philippe|1|2025-02-12|ENAN Eblotch, Jean-Jacques|1|2025-02-12|TOURE SOULEYMANE|1|2025-02-12|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
330734|300880|1101131002022612100|131 : Fonctionnement|612100 : Loyers et charges locatives des locaux (hors logements de personnel)|622200 LOCATIONS DE BATIMENTS|15000000|39437500.0|750000.0|NULL|NULL|LIQUIDATION|ARTI201250035|2025.0|2025-02-03 09:10:21.667|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|71.0|KABOD SIGNATURE IMMOBILIER|KABOD SIGNATURE IMMOBILIER|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Demande de rSglement du siSge de l'ARTI pour le mois de janvier, f,vrier, mars 2025 (KABOD IMMOBILIER).|NULL|NULL|NULL|NULL|NULL|ARTI101250035|OK|2025-02-03 09:10:21.667|1|2025-02-13|M'BAYE  Konan Philippe|1|2025-02-13|ENAN Eblotch, Jean-Jacques|NULL|NULL|NULL|NULL|NULL|NULL|1|28|NULL|NULL|NULL
330735|300880|1101131002022612100|131 : Fonctionnement|612100 : Loyers et charges locatives des locaux (hors logements de personnel)|622200 LOCATIONS DE BATIMENTS|15000000|39437500.0|750000.0|NULL|NULL|LIQUIDATION|ARTI201250035|2025.0|2025-02-03 09:10:25.167|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|71.0|KABOD SIGNATURE IMMOBILIER|KABOD SIGNATURE IMMOBILIER|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Demande de rSglement du siSge de l'ARTI pour le mois de janvier, f,vrier, mars 2025 (KABOD IMMOBILIER).|NULL|NULL|NULL|NULL|NULL|ARTI101250035|OK|2025-02-03 09:10:25.167|1|2025-02-12|M'BAYE  Konan Philippe|1|2025-02-12|ENAN Eblotch, Jean-Jacques|1|2025-02-12|TOURE SOULEYMANE|1|2025-02-12|N'ZI Assamoua D,sir,|1|3|NULL|NULL|NULL
330736|300879|1101131002022622960|131 : Fonctionnement|622960 : Restauration|638300 RECEPTIONS|28600|53718922.0|0.0|NULL|NULL|LIQUIDATION|ARTI201250036|2025.0|2025-02-03 09:10:37.997|OS1 : Construire la structure fonctionnelle et de pilotage de l'autorit,|Am,liorer les performances op,rationnelles de l'ARTI.|131 : Fonctionnement|Service des Moyens G,n,raux|002 : Gestion des Activit,s de Fonctionnement de l'ARTI|NULL|NULL|105.0||PROSUMA|NULL|NULL|NULL|NULL|NULL|NULL|NULL|Demande d'autorisation d'achats pour la pause-caf, de la s,ance de travail avec des Operateurs VTC au siSge de l'ARTI le 22 janvier 2025|NULL|NULL|NULL|NULL|NULL|ARTI101250036|OK|2025-02-03 09:10:37.997|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|1|26|NULL|NULL|NULL
